410.41,407.93,3.65,3.65,0.1763,3.9022,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.55802,0.099757,1,0,0.55802,1,360,0,0,0,0,187.58,179.97,225.5,25.84,25.94,26.21,75.099,78.181,8.2001,4.9844,81.387,84.94,8.4491,5.0705,584.15,608.7,60.438,36.473
267.87,263.13,3.65,3.65,0.14158,0.11936,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.28908,0.14794,1,0,0.28908,1,386,0,0,0,0,29.76,31.36,35.95,28.69,30.61,31.02,34.085,32.634,26.438,27.936,30.72,29.295,23.508,24.876,220.93,210.69,169.25,178.67
340.71,156.09,3.65,3.65,9.3342,8.5161,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.82428,0.12376,1,0,0.82428,1,465,0,0,0,0,484.45,484.51,484.57,173.19,173.05,173.17,88.04,83.028,1.5882,4.2158,73.989,69.697,1.3041,3.5298,530.72,501.43,9.3612,25.661
115.9,119.75,3.65,3.65,4.2776,2.2653,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.73362,0.40239,1,0,0.73362,1,460,0,0,0,0,75.04,84.44,84.55,152.64,112.16,152.7,7.1374,7.8518,26.761,25.962,5.7618,6.3637,22.311,21.702,41.773,46.141,161.69,157.3
302.47,176.45,3.65,3.65,2.9041,4.6405,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.55295,0.14945,1,0,0.55295,1,473,0,0,0,0,487.1,492.96,492.98,73.21,73.32,73.71,82.415,83.256,0.89144,0.22722,68.021,68.599,0.65221,0,487.21,492.35,4.7358,0
280.58,312.4,3.65,3.65,0.13106,0.12216,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.9176,0.21419,1,0,0.9176,1,286,0,0,0,0,23.04,23.46,23.64,61.27,56.06,66.74,11.19,12.334,39.699,38.515,13.544,15.084,51.695,50.14,97.123,108.54,371.07,360.21
260.44,315.67,3.65,3.65,0.022268,4.2886,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.8436,0.28618,1,0,0.8436,1,236,0,0,0,0,105.55,105.71,105.96,82.85,73.21,98.75,21.084,14.922,18.026,25.359,34.487,24.094,25.815,36.481,247.86,173.25,185.45,262.12
322.43,301.44,3.65,3.65,4.7102,0.063338,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.99539,0.38148,1,0,0.99539,1,306,0,0,0,0,40.11,26.16,38.51,90.13,99.73,99.74,27.643,21.922,27.968,33.39,30.194,24.017,32.772,40.604,217.17,172.63,235.17,291.56
344,392.9,3.65,3.65,0.12002,5.6289,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.95421,0.40995,1,0,0.95421,1,273,0,0,0,0,94.39,95.14,95.31,75.91,44.13,84.31,10.514,12.642,49.027,46.712,12.303,15.472,64.881,61.542,88.34,111.03,465.41,441.33
268.66,205.53,3.65,3.65,5.8974,0.12036,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.30741,0.21876,1,0,0.30741,1,451,0,0,0,0,136.16,66.05,264.98,103.91,104.5,104.73,61.712,64.25,7.9421,6.1168,48.853,51.124,5.5388,3.9659,351.15,367.63,39.857,28.514
211.81,204.58,3.65,3.65,1.1764,2.2855,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.59332,0.18991,1,0,0.59332,1,276,0,0,0,0,100.35,96.74,114.16,50.44,51.52,51.44,23.301,26.307,10.991,8.0878,32.935,37.272,15.42,11.316,237.01,268.2,110.73,81.804
166.54,137.38,3.65,3.65,8.0984,7.2547,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.91551,0.3339,1,0,0.91551,1,213,0,0,0,0,236.95,292.48,299.38,153.22,153.21,153.31,14.89,14.562,5.363,5.6171,27.633,27.049,10.031,10.445,199.46,195.46,72.525,75.468
418.88,428.06,3.65,3.65,5.3953,0.31464,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.59349,0.37176,1,0,0.59349,1,494,0,0,0,0,22.48,32.69,32.68,187.79,132.17,136.25,8.8661,8.5713,109.98,110.21,2.6969,2.2875,82.184,82.04,19.343,16.453,589.49,588.63
291.3,359.5,3.65,3.65,0.089994,7.074,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.49226,0.19613,1,0,0.49226,1,478,0,0,0,0,138.87,142.46,142.55,116.68,61.27,153.17,6.7766,4.1536,91.093,94.291,2.8292,0.61683,67.664,70.082,20.328,4.5015,487.04,503.56
236.54,257.64,3.65,3.65,0.094637,0.31346,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.8295,0.23571,1,0,0.8295,1,400,0,0,0,0,23.24,25.96,26.02,47.49,32.83,52.37,16.361,14.679,43.68,45.434,13.15,11.463,38.018,39.528,94.669,82.798,273.74,284.26
260.93,272.99,3.65,3.65,4.2942,2.4746,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.27085,0.20277,1,0,0.27085,1,220,0,0,0,0,84.42,84.71,84.21,177.74,181.95,182.43,8.0291,8.3688,26.801,26.472,14.218,14.755,47.941,47.185,102.22,106.18,344.36,338.92
202.2,465.98,3.65,3.65,0.48935,6.7626,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.95587,0.18001,1,0,0.95587,1,139,0,0,0,0,128.42,123.45,124.92,22.68,89.41,89.63,10.291,9.5015,13.324,15.137,29.445,27.276,37.873,43.013,212.25,196.21,271.43,308.6
192.43,206.91,3.65,3.65,0.48023,0.70909,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.46926,0.26436,1,0,0.46926,1,336,0,0,0,0,35.07,35.87,35.23,44.28,40.35,53.2,13.12,15.118,27.772,25.603,14.161,16.406,30.658,28.348,102.11,118.11,221.06,204.31
395,315.9,3.65,3.65,0.4212,0.25366,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.52604,0.21537,1,0,0.52604,1,230,0,0,0,0,123.16,120.97,132.96,22.98,23,23.52,44.556,45.513,5.7119,4.8753,74.307,75.887,8.8194,7.3934,532.68,544.4,63.33,52.949
490.62,486.34,3.65,3.65,0.10089,0.10678,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.65909,0.31111,1,0,0.65909,1,189,0,0,0,0,29.5,29.07,34.35,30.25,31.93,32.06,29.37,27.816,21.373,22.85,56.087,52.652,39.671,42.528,402.07,377.41,284.35,304.96
413.02,311.29,3.65,3.65,1.0736,0.17215,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.63096,0.14987,1,0,0.63096,1,457,0,0,0,0,219.03,227.53,400.48,33.25,33.73,34.08,100.4,102.38,5.2029,3.5739,82.051,83.903,2.6321,1.3894,588.16,602.12,19.174,10.036
263.6,245.9,3.65,3.65,0.18126,0.067716,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.50054,0.15197,1,0,0.50054,1,457,0,0,0,0,40.16,36.88,46.12,23.15,25.82,25.54,50.881,48.046,19.299,21.866,37.835,35.839,13.558,15.734,272.56,257.84,97.733,113.2
218.48,197.34,3.65,3.65,9.3913,2.95,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.31969,0.30416,1,0,0.31969,1,192,0,0,0,0,118.2,125.14,133.34,207.01,206.39,207.13,11.951,9.2317,11.733,14.265,24.52,18.89,24.083,29.436,176.54,136,173.5,212.13
354.43,398.81,3.65,3.65,0.51758,5.7236,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.86228,0.34437,1,0,0.86228,1,174,0,0,0,0,123.87,123.98,124.17,69.72,65.97,84.82,19.572,20.547,17.481,16.415,43.721,46.136,38.635,36.388,313.5,331.01,277.15,261.03
345.74,346.44,3.65,3.65,0.89612,1.1915,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,1e-05,1e-05,1e+05,1e+05,0,0.70734,0.3367,1,0,0.70734,1,264,0,0,0,0,47.35,60.03,60.1,44.04,41.43,48.41,26.465,26.891,26.266,25.863,36.622,37.067,36.385,35.634,262.11,265.94,260.83,256.29
