215.83,5.4696,3.65,3.65,4.2688,4.4011,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,4,491,0,0,0,0
156.26,146.71,3.65,3.65,1.1337,1.8867,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,5,337,0,0,0,0
498.97,170.63,3.65,3.65,0.2267,0.060705,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,4,78,0,0,0,0
5.4418,355.55,3.65,3.65,6.323,0.29306,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,133,0,0,0,0
470.6,13.875,3.65,3.65,0.038908,0.27773,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,331,0,0,0,0
7.7524,31.511,3.65,3.65,0.084384,0.066076,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,2,481,0,0,0,0
472.8,37.049,3.65,3.65,0.049753,0.095844,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,5,367,0,0,0,0
76.79,190.67,3.65,3.65,7.419,0.25469,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,498,0,0,0,0
22.569,11.212,3.65,3.65,0.30148,0.02464,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,4,295,0,0,0,0
282.59,74.43,3.65,3.65,0.11996,0.21039,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,3,199,0,0,0,0
18.713,5.4591,3.65,3.65,4.4808,7.857,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,2,174,0,0,0,0
6.5448,21.845,3.65,3.65,0.32736,0.019667,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,5,498,0,0,0,0
173.16,9.2791,3.65,3.65,5.5223,0.024401,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,249,0,0,0,0
38.615,498.59,3.65,3.65,0.027899,0.19798,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,4,387,0,0,0,0
7.9545,69.148,3.65,3.65,0.20647,0.034855,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,2,428,0,0,0,0
12.641,16.68,3.65,3.65,1.317,0.045835,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,292,0,0,0,0
16.179,30.032,3.65,3.65,0.039092,0.81554,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,4,303,0,0,0,0
