97.351,32.84,3.65,3.65,2.8467,0.031809,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,203,0,0,0,0
31.296,56.517,3.65,3.65,0.094462,0.071425,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,499,0,0,0,0
99.31,393.25,3.65,3.65,2.3954,0.59362,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,334,0,0,0,0
62.041,53.491,3.65,3.65,0.048413,6.08,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,170,0,0,0,0
27.751,246.39,3.65,3.65,6.7405,0.046755,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,339,0,0,0,0
11.751,36.691,3.65,3.65,0.14408,3.1835,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,96,0,0,0,0
137.67,25.03,3.65,3.65,0.05206,1.8344,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,438,0,0,0,0
8.331,331.98,3.65,3.65,0.07066,0.12252,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,352,0,0,0,0
73.864,7.5496,3.65,3.65,0.11762,0.044732,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,462,0,0,0,0
23.826,153.07,3.65,3.65,0.43407,2.4711,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,459,0,0,0,0
42.286,8.413,3.65,3.65,0.33629,7.0227,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,246,0,0,0,0
62.205,65.001,3.65,3.65,0.83708,0.4333,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,223,0,0,0,0
252.69,41.003,3.65,3.65,0.050975,0.027624,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,91,0,0,0,0
57.865,6.0197,3.65,3.65,0.82238,0.83996,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,363,0,0,0,0
14.881,16.44,3.65,3.65,0.20031,0.038705,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,75,0,0,0,0
20.09,454.26,3.65,3.65,0.45998,3.6638,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,425,0,0,0,0
70.697,47.847,3.65,3.65,0.74708,0.017661,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,63,0,0,0,0
5.5989,45.687,3.65,3.65,0.20778,1.4313,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,277,0,0,0,0
77.161,9.5074,3.65,3.65,0.032609,1.2925,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,240,0,0,0,0
31.337,30.069,3.65,3.65,0.34447,0.055998,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,320,0,0,0,0
490.32,486.74,3.65,3.65,0.045533,9.0016,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,83,0,0,0,0
16.709,40.687,3.65,3.65,1.8058,4.2411,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,100,0,0,0,0
18.021,34.419,3.65,3.65,6.1258,0.391,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,200,0,0,0,0
263.56,8.0087,3.65,3.65,3.3883,0.085761,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,380,0,0,0,0
12.601,5.5856,3.65,3.65,0.088554,1.5474,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,232,0,0,0,0
17.12,5.8486,3.65,3.65,0.21429,0.039329,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,123,0,0,0,0
6.3861,15.022,3.65,3.65,0.10955,9.679,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,174,0,0,0,0
344.22,13.611,3.65,3.65,0.39048,5.1973,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,134,0,0,0,0
77.882,17.2,3.65,3.65,0.46724,7.705,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,1,1,1,307,0,0,0,0
