1,780.53196164
2,954.314762230394
3,1111.26225185987
4,1252.85619663567
5,1380.59857250733
6,1495.84442334944
7,1599.81623367351
8,1693.61689791162
9,1778.2414186341
10,1854.58746146396
11,1923.4648761316
12,1985.60428917691
13,2041.6648522394
14,2092.24123459255
15,2137.86993200116
16,2179.03495665379
17,2216.17297175749
18,2249.67792318227
19,2279.90521952868
20,2307.17550042077
21,2331.77803884233
22,2353.97380949035
23,2373.99825668281
24,2392.0637922537
25,2408.36204899331
26,2423.06591245028
27,2436.33135566722
28,2448.29909365641
29,2459.0960760635
30,2468.83683264902
31,2477.62468999828
32,2485.55286647424
33,2492.70546140229
34,2499.15834622554
35,2504.97997134124
36,2510.23209024974
37,2514.97041516189
38,2519.24520884038
39,2523.10181664335
40,2526.58114794719
41,2529.72010993903
42,2532.55200003731
43,2535.10685760529
44,2537.41178365299
45,2539.49122813667
46,2541.36724879395
47,2543.05974576983
48,2544.58667275699
49,2545.96422650636
50,2547.20701956149
51,2548.32823514463
52,2549.3397670294
53,2550.25234451454
54,2551.07564821678
55,2551.81841146302
56,2552.48851333674
57,2553.09306147001
58,2553.63846927499
59,2554.13052208942
60,2554.57443911298
61,2554.97492965406
62,2555.33624188681
63,2555.6622083555
64,2555.95628662808
65,2556.22159656859
66,2556.46095222779
67,2556.67689266586
68,2556.87170867287
69,2557.04746647321
70,2557.20603051621
71,2557.34908309809
72,2557.47814131359
73,2557.59457416529
74,2557.69961686825
75,2557.79438400128
76,2557.8798801312
77,2557.95701256308
78,2558.02659950001
79,2558.08937915765
80,2558.14601700996
81,2558.19711440296
82,2558.24321320784
83,2558.28480211759
84,2558.32232270455
85,2558.35617287779
86,2558.38671155217
87,2558.41426260638
88,2558.43911858857
89,2558.46154292616
90,2558.4817735841
91,2558.50002534041
92,2558.5164914266
93,2558.53134664177
94,2558.54474886103
95,2558.55683986729
96,2558.56774795594
97,2558.57758897488
98,2558.5864676181
99,2558.59447736345
100,2558.60170365774
