1,44640.03988
2,44640.03988
3,44640.03988
4,44640.03988
5,44640.03988
6,44640.03988
7,44640.03988
8,44640.03988
9,44640.03988
10,44640.03988
11,44640.03988
12,44640.03988
13,44640.03988
14,44640.03988
15,44640.03988
16,44640.03988
17,44639.8844741075
18,44627.3054606229
19,44612.1667146344
20,44611.8923281505
21,44634.1574991377
22,44676.8885315205
23,44728.2628351815
24,44766.7089259613
25,44760.9064256584
26,44669.7860620295
27,44443.2233756026
28,44064.1429011064
29,43553.491435873
30,42928.7104111543
31,42206.1412434926
32,41401.0253347205
33,40527.5040719616
34,39598.6188276296
35,38626.3109594289
36,37621.4218103547
37,36593.0714390467
38,35547.3429122672
39,34490.2067322212
40,33427.19160945
41,32363.3269803983
42,31303.1430074139
43,30250.6705787475
44,29209.4413085532
45,28182.487536888
46,27172.3423297121
47,26180.8737722374
48,25209.4612121903
49,24259.5748560411
50,23332.4501532464
51,22429.0803130669
52,21550.2163045676
53,20696.3668566181
54,19867.7984578917
55,19064.5353568665
56,18286.3595618246
57,17532.9792641865
58,16804.4369746939
59,16100.7205347752
60,15421.6956002355
61,14767.1059376682
62,14136.5734244542
63,13529.5980487625
64,12945.5579095496
65,12383.7092165602
66,11843.1864327884
67,11323.2910554536
68,10823.7179869971
69,10344.0794212993
70,9883.92394236702
71,9442.73652433396
72,9019.9385314604
73,8614.88771813331
74,8226.87822886634
75,7855.14059829983
76,7498.8441369423
77,7157.38766068755
78,6830.44218906632
79,6517.61266538714
80,6218.4696886508
81,5932.54951355035
82,5659.35405047108
83,5398.35086549055
84,5148.97318037856
85,4910.61987259717
86,4682.661299444
87,4464.6787623035
88,4256.40866750138
89,4057.54377220759
90,3867.75773218447
91,3686.70510178668
92,3514.02133396128
93,3349.32278024765
94,3192.20669077756
95,3042.25121427511
96,2899.03191019638
97,2762.36064782606
98,2632.00886751823
99,2507.69906231947
100,2389.15897335537
