1,10.5622712858
2,10.5622712858
3,10.5622712858
4,10.5622712858
5,10.5622712858
6,10.5622712858
7,10.5622712858
8,10.5622712858
9,10.5622712858
10,10.5622712858
11,10.5622712858
12,10.5622712858
13,10.5622712858
14,10.5622712858
15,10.5622712858
16,10.5622712858
17,10.5622712858
18,10.5622712858
19,10.5622712858
20,10.5622712858
21,10.5622712858
22,10.5622712858
23,10.5622712858
24,10.5622712858
25,10.5622712858
26,10.5622712858
27,10.5622712858
28,10.5622712858
29,10.5622712858
30,10.5622712858
31,10.5622712858
32,10.5622712858
33,10.5622712858
34,10.5622712858
35,10.5622712858
36,10.5622712858
37,10.5622712858
38,10.5622712858
39,10.5622712858
40,10.5622712858
41,10.5622712858
42,10.5622712858
43,10.5622712858
44,10.5622712858
45,10.5622712858
46,10.5622712858
47,10.5622712858
48,10.5622712858
49,10.5622712858
50,10.5622712858
51,10.5622712858
52,10.5622712858
53,10.5622712858
54,10.5622712858
55,10.5622712858
56,10.5622712858
57,10.5622712858
58,10.5622712858
59,10.5622712858
60,10.5622712858
61,10.5622712858
62,10.5622712858
63,10.5622712858
64,10.5622712858
65,10.5622712858
66,10.5622712858
67,10.5622712858
68,10.5622712858
69,10.5622712858
70,10.5622712858
71,10.5622712858
72,10.5622712858
73,10.5622712858
74,10.5622712858
75,10.5622712858
76,10.5622712858
77,10.5622712858
78,10.5622712858
79,10.5622712858
80,10.5622712858
81,10.5622712858
82,10.5622712858
83,10.5622712858
84,10.5622712858
85,10.5622712858
86,10.5622712858
87,10.5622712858
88,10.5622712858
89,10.5622712858
90,10.5622712858
91,10.5622712858
92,10.5622712858
93,10.5622712858
94,10.5622712858
95,10.5622712858
96,10.5622712858
97,10.5622712858
98,10.5622712858
99,10.5622712858
100,10.5622712858
