86.797,8.1307,3.65,3.65,0.59127,3.537,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,341,0,0,0,0
9.7898,121.16,3.65,3.65,0.03488,0.63708,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,353,0,0,0,0
48.684,183.58,3.65,3.65,0.52556,7.8523,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,66,0,0,0,0
33.325,109.05,3.65,3.65,4.9892,1.1801,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,326,0,0,0,0
6.377,88.599,3.65,3.65,1.8449,1.2579,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,224,0,0,0,0
202.75,33.649,3.65,3.65,4.0166,0.2814,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,79,0,0,0,0
5.5909,116.14,3.65,3.65,1.3928,0.041058,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,253,0,0,0,0
223.76,18.386,3.65,3.65,0.075418,0.027274,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,434,0,0,0,0
18.409,9.3651,3.65,3.65,0.46312,8.059,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,277,0,0,0,0
8.03,465.2,3.65,3.65,0.20939,0.14248,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,318,0,0,0,0
160.34,106.63,3.65,3.65,0.028436,0.05213,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,284,0,0,0,0
463.41,29.286,3.65,3.65,1.1761,0.024361,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,380,0,0,0,0
41.298,26.418,3.65,3.65,2.3833,0.098094,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,84,0,0,0,0
11.908,25.847,3.65,3.65,0.25434,0.025432,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,102,0,0,0,0
6.657,5.6099,3.65,3.65,0.10908,0.44179,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,272,0,0,0,0
20.658,31.477,3.65,3.65,6.6645,5.4645,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,381,0,0,0,0
32.182,33.449,3.65,3.65,0.035472,7.2145,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,183,0,0,0,0
137.14,77.84,3.65,3.65,0.073201,0.24971,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,481,0,0,0,0
87.126,25.215,3.65,3.65,1.9516,0.029187,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,414,0,0,0,0
69.209,413.57,3.65,3.65,0.09995,3.4296,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,210,0,0,0,0
222.86,58.678,3.65,3.65,6.3895,0.023308,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,134,0,0,0,0
53.287,336.74,3.65,3.65,0.85514,1.6727,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,477,0,0,0,0
12.865,20.295,3.65,3.65,0.25571,0.05162,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,382,0,0,0,0
44.211,358.07,3.65,3.65,7.1923,0.19685,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,296,0,0,0,0
266.5,323.17,3.65,3.65,8.0538,0.035435,33.35,33.35,4.65,4.65,1e+05,1e+05,0,0,0,0,0,0,0,0,0.5,1,0,1,1,306,0,0,0,0
